모델명,제공자,데이터셋,정확도(%),정답수,전체문제,추출실패,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,비용수준,총비용($)
GPT-4o,openai,방재기사,72.06,98,136,0,171.49,1.26,19369,136,19505,중간,0.0498
