모델명,데이터셋,정확도(%),정답수,전체문제,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,총비용($),timestamp,duration,emissions,emissions_rate,total_emissions_g,carbon_intensity,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,total_energy_wh,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,cpu_emissions_g,gpu_emissions_g,ram_emissions_g,country_name,country_iso_code,region,cloud_provider,cloud_region,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,carbon_tracked
Qwen2.5-32B-Instruct-GGUF,건설안전기사,64.33,193,300,342.11,1.14,44340,1260,45600,0.0,2025-11-06T13:53:14,342.1376923999924,0.0032931727132418,9.625284750537907e-06,5.933905,505.2,42.5,55.0,38.0,0.0040389709391668,0.005227103633888773,0.0036094849648895,0.012875559537945173,12.88,4.04,5.23,3.61,2.040488,2.640733,1.823512,South Korea,KOR,ulsan,,,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,Yes
