모델명,제공자,데이터셋,정확도(%),정답수,전체문제,추출실패,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,비용수준,총비용($)
Claude Opus 4.1,claude,산업안전기사,23.0,69,300,222,635.27,2.12,56255,2710,58965,높음,1.0471
