모델명,데이터셋,정확도(%),정답수,전체문제,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,총비용($),timestamp,duration,emissions,emissions_rate,total_emissions_g,carbon_intensity,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,total_energy_wh,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,cpu_emissions_g,gpu_emissions_g,ram_emissions_g,country_name,country_iso_code,region,cloud_provider,cloud_region,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,carbon_tracked
Qwen2.5-32B-Instruct-GGUF-NoThink,방재안전직,66.0,198,300,378.68,1.26,62305,606,62911,0.0,2025-11-07T17:16:40,378.7069545999984,0.0036452217841814,9.625441888257946e-06,6.568208,505.2,42.5,55.0,38.0,0.004470664963061,0.005785800695277754,0.0039954315658912,0.014251897224230054,14.25,4.47,5.79,4.0,2.25858,2.922987,2.018492,South Korea,KOR,ulsan,,,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,Yes
