모델명,데이터셋,정확도(%),정답수,전체문제,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,총비용($),timestamp,duration,emissions,emissions_rate,total_emissions_g,carbon_intensity,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,total_energy_wh,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,cpu_emissions_g,gpu_emissions_g,ram_emissions_g,country_name,country_iso_code,region,cloud_provider,cloud_region,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,carbon_tracked
Qwen2.5-32B-Instruct-GGUF-NoThink,방재기사,64.71,88,136,147.53,1.08,23740,272,24012,0.0,2025-11-07T17:09:39,147.53829659998885,0.0014201405405396,9.625572297272743e-06,2.55889,505.2,42.5,55.0,38.0,0.0017417044991688,0.0022540573091664965,0.0015565987626687,0.0055523605710040965,5.55,1.74,2.25,1.56,0.879909,1.13875,0.786394,South Korea,KOR,ulsan,,,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,Yes
