timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-03T14:14:54,llama-3.3-70b_산업안전기사,3d49911a-e754-47a0-97d4-d6348c5606ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,697.6947983999853,0.006715705466575216,9.625563329375909e-06,42.5,0.0,38.0,0.008236408897690733,0.0,0.007360944049876577,0.015597352947567313,0.0,South Korea,KOR,ulsan,,,Windows-11-10.0.26100-SP0,3.13.7,3.0.8,32,AMD RYZEN AI MAX+ PRO 395 w/ Radeon 8060S,,,129.3173,35.5335,95.77593231201172,machine,N,1.0,0.0
