모델명,데이터셋,정확도(%),정답수,전체문제,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,총비용($),timestamp,duration,emissions,emissions_rate,total_emissions_g,carbon_intensity,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,total_energy_wh,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,cpu_emissions_g,gpu_emissions_g,ram_emissions_g,country_name,country_iso_code,region,cloud_provider,cloud_region,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,carbon_tracked
EXAONE-4.0.1-32B,방재기사,56.62,77,136,488.58,3.59,18602,320,18922,0.0,2025-11-03T13:51:34,488.59332429995993,0.0047030561785387,9.62570699318735e-06,8.474182,505.2,42.5,55.0,38.0,0.0057679587736772,0.007464620232360499,0.0051549781409929,0.0183875571470306,18.39,5.77,7.46,5.15,2.913973,3.771126,2.604295,South Korea,KOR,ulsan,,,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,Yes
