모델명,데이터셋,정확도(%),정답수,전체문제,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,총비용($),timestamp,duration,emissions,emissions_rate,total_emissions_g,carbon_intensity,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,total_energy_wh,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,cpu_emissions_g,gpu_emissions_g,ram_emissions_g,country_name,country_iso_code,region,cloud_provider,cloud_region,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,carbon_tracked
Gemma-3-27B,산업안전기사,63.48,179,282,170.76,0.61,35441,839,36280,0.0,2025-11-04T11:33:26,170.7726761000231,0.0016437824492393,9.625558882010727e-06,2.961863,505.2,42.5,55.0,38.0,0.002016005789163,0.002609026995972575,0.0018017100349463,0.0064267428200819755,6.43,2.02,2.61,1.8,1.018486,1.31808,0.910224,South Korea,KOR,ulsan,,,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,Yes
