timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-04T12:00:20,llama-3.1-8B-Instruct_산업안전기사,c17d4ddc-2b3f-4a02-8d82-feee4783c876,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.63297450001119,0.0006124975562572467,9.625474230457968e-06,42.5,0.0,38.0,0.000751181816804941,0.0,0.0006713553406113189,0.0014225371574162597,0.0,South Korea,KOR,ulsan,,,Windows-11-10.0.26100-SP0,3.13.7,3.0.8,32,AMD RYZEN AI MAX+ PRO 395 w/ Radeon 8060S,,,129.3173,35.5335,95.77593231201172,machine,N,1.0,0.0
