timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-06T13:46:30,Qwen2.5-32B-Instruct-GGUF_방재안전직,342bd1de-ea95-4803-a0e4-279e4dbe2612,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,468.5823022000259,0.004510254478389948,9.625319729776382e-06,42.5,0.0,38.0,0.005531663380205339,0.0,0.004943487939774932,0.010475151319980277,0.0,South Korea,KOR,ulsan,,,Windows-11-10.0.26100-SP0,3.13.7,3.0.8,32,AMD RYZEN AI MAX+ PRO 395 w/ Radeon 8060S,,,129.3173,35.5335,95.77593231201172,machine,N,1.0,0.0
