timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-06T13:53:14,Qwen2.5-32B-Instruct-GGUF_건설안전기사,67560115-02ec-4e28-be30-c25f3731c194,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,342.1376923999924,0.003293172713241876,9.625284750537907e-06,42.5,0.0,38.0,0.004038970939166878,0.0,0.003609484964889577,0.007648455904056456,0.0,South Korea,KOR,ulsan,,,Windows-11-10.0.26100-SP0,3.13.7,3.0.8,32,AMD RYZEN AI MAX+ PRO 395 w/ Radeon 8060S,,,129.3173,35.5335,95.77593231201172,machine,N,1.0,0.0
