모델명,제공자,데이터셋,정확도(%),정답수,전체문제,추출실패,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,비용수준,총비용($)
Claude Haiku 4.5,claude,방재안전직,64.0,192,300,31,537.76,1.79,81035,1655,82690,낮음,0.0357
