모델명,데이터셋,정확도(%),정답수,전체문제,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,총비용($),timestamp,duration,emissions,emissions_rate,total_emissions_g,carbon_intensity,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,total_energy_wh,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,cpu_emissions_g,gpu_emissions_g,ram_emissions_g,country_name,country_iso_code,region,cloud_provider,cloud_region,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,carbon_tracked
llama-3.3-70b,건설안전기사,65.67,197,300,705.82,2.35,43532,600,44132,0.0,2025-11-03T17:40:48,705.8392133999732,0.0067941507227035,9.62563512159757e-06,12.242053,505.2,42.5,55.0,38.0,0.0083325669882,0.010783654649166257,0.0074469765502123,0.02656319818757856,26.56,8.33,10.78,7.45,4.209613,5.447902,3.762213,South Korea,KOR,ulsan,,,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,Yes
