모델명,데이터셋,정확도(%),정답수,전체문제,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,총비용($),timestamp,duration,emissions,emissions_rate,total_emissions_g,carbon_intensity,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,total_energy_wh,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,cpu_emissions_g,gpu_emissions_g,ram_emissions_g,country_name,country_iso_code,region,cloud_provider,cloud_region,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,carbon_tracked
llama-3.3-70b,산업안전기사,59.93,169,282,697.63,2.47,43216,588,43804,0.0,2025-11-03T14:14:54,697.6947983999853,0.0067157054665752,9.625563329375907e-06,12.100746,505.2,42.5,55.0,38.0,0.0082364088976907,0.010659226086666444,0.0073609440498765,0.026256579034233743,26.26,8.24,10.66,7.36,4.161034,5.385041,3.718749,South Korea,KOR,ulsan,,,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,Yes
