timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-06T13:34:42,Qwen2.5-32B-Instruct-GGUF_산업안전기사,befa94df-71b7-4319-81c5-3a6a0d226e47,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,329.13302840001415,0.003168054460015704,9.625452891848297e-06,42.5,0.0,38.0,0.003885441397426885,0.0,0.0034724249973867123,0.007357866394813592,0.0,South Korea,KOR,ulsan,,,Windows-11-10.0.26100-SP0,3.13.7,3.0.8,32,AMD RYZEN AI MAX+ PRO 395 w/ Radeon 8060S,,,129.3173,35.5335,95.77593231201172,machine,N,1.0,0.0
