모델명,데이터셋,정확도(%),정답수,전체문제,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,총비용($),timestamp,duration,emissions,emissions_rate,total_emissions_g,carbon_intensity,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,total_energy_wh,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,cpu_emissions_g,gpu_emissions_g,ram_emissions_g,country_name,country_iso_code,region,cloud_provider,cloud_region,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,carbon_tracked
Gemma-3-27B,방재기사,54.41,74,136,89.44,0.66,19591,398,19989,0.0,2025-11-04T11:35:28,89.44115200004308,0.000860929028503,9.62564780586232e-06,1.551266,505.2,42.5,55.0,38.0,0.001055874291321,0.0013664620444451025,0.0009436496585009,0.003365985994267103,3.37,1.06,1.37,0.94,0.533428,0.690337,0.476732,South Korea,KOR,ulsan,,,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,Yes
