timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-04T11:33:26,Gemma-3-27B_산업안전기사,b875ef7f-58fd-4da8-8ca2-53e4a9147a8d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,170.7726761000231,0.0016437824492393184,9.625558882010727e-06,42.5,0.0,38.0,0.0020160057891630365,0.0,0.0018017100349463808,0.0038177158241094146,0.0,South Korea,KOR,ulsan,,,Windows-11-10.0.26100-SP0,3.13.7,3.0.8,32,AMD RYZEN AI MAX+ PRO 395 w/ Radeon 8060S,,,129.3173,35.5335,95.77593231201172,machine,N,1.0,0.0
