모델명,데이터셋,정확도(%),정답수,전체문제,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,총비용($),timestamp,duration,emissions,emissions_rate,total_emissions_g,carbon_intensity,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,total_energy_wh,cpu_energy_wh,gpu_energy_wh,ram_energy_wh,cpu_emissions_g,gpu_emissions_g,ram_emissions_g,country_name,country_iso_code,region,cloud_provider,cloud_region,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,carbon_tracked
llama-3.3-70b,방재안전직,65.33,196,300,949.88,3.17,61468,600,62068,0.0,2025-11-03T17:05:09,949.9669995000004,0.0091438630030879,9.62545331353684e-06,16.476025,505.2,42.5,55.0,38.0,0.011214489668398,0.01451338471458334,0.0100223050768749,0.035750179459856236,35.75,11.21,14.51,10.02,5.66556,7.332162,5.063269,South Korea,KOR,ulsan,,,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,Yes
