timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-04T12:05:38,llama-3.1-8B-Instruct_건설안전기사,d664ff00-cc99-4de8-9853-884e79998d81,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.27764829999069,0.0006283465138317226,9.625752921491388e-06,42.5,0.0,38.0,0.0007706172391623922,0.0,0.000688729421941971,0.0014593466611043638,0.0,South Korea,KOR,ulsan,,,Windows-11-10.0.26100-SP0,3.13.7,3.0.8,32,AMD RYZEN AI MAX+ PRO 395 w/ Radeon 8060S,,,129.3173,35.5335,95.77593231201172,machine,N,1.0,0.0
