모델명,제공자,데이터셋,정확도(%),정답수,전체문제,추출실패,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,비용수준,총비용($)
Claude Opus 4.1,claude,소방공무원,9.67,29,300,268,644.14,2.15,82448,2905,85353,높음,1.4546
