timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-03T18:03:31,EXAONE-4.0.1-32B_산업안전기사,b4060a97-97a8-4be2-899e-5047bc0d2fa1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,981.3141636000364,0.009445767339828645,9.625630292725039e-06,42.5,0.0,38.0,0.011584613406314998,0.0,0.010353359870384415,0.02193797327669943,0.0,South Korea,KOR,ulsan,,,Windows-11-10.0.26100-SP0,3.13.7,3.0.8,32,AMD RYZEN AI MAX+ PRO 395 w/ Radeon 8060S,,,129.3173,35.5335,95.77593231201172,machine,N,1.0,0.0
