모델명,제공자,데이터셋,정확도(%),정답수,전체문제,추출실패,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,비용수준,총비용($)
Claude Haiku 4.5,claude,인간공학기사,70.67,212,300,35,395.68,1.32,53236,1670,54906,낮음,0.0246
