모델명,제공자,데이터셋,정확도(%),정답수,전체문제,추출실패,총시간(초),평균시간(초),입력토큰,출력토큰,총토큰,비용수준,총비용($)
Claude Haiku 4.5,claude,건설안전기사,65.33,196,300,20,367.95,1.23,52123,1620,53743,낮음,0.0241
